	Gene	padj	FC	Tissue
452	PNMA1	2.3100000000000002e-58	0.57612096	Exc_Neuron
453	DHFR	2.5700000000000002e-58	-0.693254023	Exc_Neuron
454	EEF2	2.62e-58	0.392659081	Exc_Neuron
455	CWC15	2.6400000000000002e-58	0.718824679	Exc_Neuron
456	CCDC85B	2.7000000000000002e-58	0.387343438	Exc_Neuron
457	TMEM126A	2.8300000000000003e-58	1.050406073	Exc_Neuron
458	NPM1	2.86e-58	0.788062709	Exc_Neuron
459	RPSA	4.0500000000000005e-58	0.472673451	Exc_Neuron
460	MRPL18	4.53e-58	0.623086633	Exc_Neuron
461	DNAJC12	6.24e-58	0.70159751	Exc_Neuron
462	ECH1	6.37e-58	0.711224844	Exc_Neuron
463	GOT1	8.810000000000001e-58	0.470626928	Exc_Neuron
464	DPY30	9.45e-58	0.485235257	Exc_Neuron
465	MECOM	9.92e-58	0.642768371	Exc_Neuron
466	RPS28	9.92e-58	0.585114278	Exc_Neuron
467	CCT8	1.09e-57	0.52438102	Exc_Neuron
468	GABBR1	1.53e-57	0.375979409	Exc_Neuron
469	APOD	1.83e-57	0.477949584	Exc_Neuron
470	ARPC5L	2.02e-57	0.551130575	Exc_Neuron
471	LINC00116	2.33e-57	0.636103574	Exc_Neuron
472	RPS26	3.2900000000000003e-57	0.798448486	Exc_Neuron
473	ENO1	3.52e-57	0.468368137	Exc_Neuron
474	UBL7	5.92e-57	0.749286338	Exc_Neuron
475	SVBP	5.92e-57	0.802596282	Exc_Neuron
476	NRXN1	5.940000000000001e-57	-0.23621662	Exc_Neuron
477	ATP5I	8.95e-57	0.627026472	Exc_Neuron
478	LAPTM4A	9.130000000000001e-57	0.620736906	Exc_Neuron
479	ACYP1	9.58e-57	0.747073988	Exc_Neuron
480	MAGEH1	1.03e-56	0.699151912	Exc_Neuron
481	ACOT7	1.34e-56	0.476783092	Exc_Neuron
482	RPS17	1.4000000000000002e-56	0.611731746	Exc_Neuron
483	RANBP1	1.59e-56	0.677285899	Exc_Neuron
484	PAFAH1B3	1.89e-56	0.699355983	Exc_Neuron
485	C19orf24	3.64e-56	0.960116009	Exc_Neuron
486	SLC25A5	4.62e-56	0.689400926	Exc_Neuron
487	NDUFC1	5.09e-56	0.689929778	Exc_Neuron
488	RPS3A	5.4700000000000005e-56	0.94678036	Exc_Neuron
489	HOOK2	5.74e-56	0.435657412	Exc_Neuron
490	APLP2	6.95e-56	0.386479457	Exc_Neuron
491	SYNC	7.3100000000000005e-56	0.651211485	Exc_Neuron
492	EIF3H	8.49e-56	0.505774051	Exc_Neuron
493	FKBP1B	9.06e-56	0.441742083	Exc_Neuron
494	FAM127A	1.0099999999999999e-55	0.412032046	Exc_Neuron
495	YIPF3	1.04e-55	0.35116263	Exc_Neuron
496	NDUFV2	1.2e-55	0.533656169	Exc_Neuron
497	PRDX6	1.24e-55	0.580035719	Exc_Neuron
498	ADGRB3	3.02e-55	-0.219487715	Exc_Neuron
499	AP1S1	3.6599999999999995e-55	0.585929064	Exc_Neuron
500	TMEM132A	4.79e-55	0.250469384	Exc_Neuron
501	PPA1	4.79e-55	0.48411065	Exc_Neuron
502	NDUFS6	5.05e-55	0.716247712	Exc_Neuron
503	SNRPB2	7.82e-55	0.543922912	Exc_Neuron
504	RPL5	1.1399999999999999e-54	0.558558912	Exc_Neuron
505	EIF1	1.1899999999999999e-54	0.378252596	Exc_Neuron
506	TCEAL1	1.2699999999999999e-54	0.523102731	Exc_Neuron
507	PDP1	1.2899999999999998e-54	0.400023756	Exc_Neuron
508	PNMA2	1.2999999999999999e-54	0.350315599	Exc_Neuron
509	ATP6V0D1	1.3499999999999998e-54	0.565310566	Exc_Neuron
510	SNCA	1.42e-54	0.390476673	Exc_Neuron
511	TBCB	2.0999999999999997e-54	0.333029175	Exc_Neuron
512	C1orf61	2.5299999999999997e-54	0.490641701	Exc_Neuron
513	MTCH1	2.93e-54	0.373742614	Exc_Neuron
514	C16orf13	3.01e-54	0.439896887	Exc_Neuron
515	ATP6AP1	3.04e-54	0.441871052	Exc_Neuron
516	IFIT1	3.2899999999999996e-54	0.54957953	Exc_Neuron
517	PPDPF	3.8799999999999995e-54	0.325948532	Exc_Neuron
518	ENY2	3.9099999999999994e-54	0.555183958	Exc_Neuron
519	SLC25A3	5.87e-54	0.452951707	Exc_Neuron
520	UBE2V2	5.949999999999999e-54	0.39062648	Exc_Neuron
521	MAP1LC3B	7e-54	0.367858915	Exc_Neuron
522	EIF4G2	7.43e-54	0.350300827	Exc_Neuron
523	MEA1	1.52e-53	0.620299713	Exc_Neuron
524	HSBP1	1.53e-53	0.51937769	Exc_Neuron
525	SPARCL1	1.73e-53	0.365702943	Exc_Neuron
526	CHMP2A	1.84e-53	0.723435535	Exc_Neuron
527	OCIAD1	2.52e-53	0.307015797	Exc_Neuron
528	FEZ1	2.99e-53	0.434652337	Exc_Neuron
529	RPS16	3.16e-53	0.424310712	Exc_Neuron
530	POLR2I	3.6e-53	0.893424941	Exc_Neuron
531	TBCA	4.08e-53	0.327149877	Exc_Neuron
532	CNRIP1	5.05e-53	0.316557341	Exc_Neuron
533	SF3B6	5.05e-53	0.618354232	Exc_Neuron
534	PNRC1	6.75e-53	0.652267462	Exc_Neuron
535	TIMP3	7e-53	0.591723377	Exc_Neuron
536	ETFB	7.49e-53	0.978293083	Exc_Neuron
537	TRAPPC1	8.99e-53	0.89942724	Exc_Neuron
538	HCFC1R1	1.2099999999999998e-52	0.314710718	Exc_Neuron
539	RASD1	1.4499999999999999e-52	0.390654926	Exc_Neuron
540	PDHB	1.8699999999999998e-52	0.788287456	Exc_Neuron
541	AGBL4	1.9499999999999997e-52	-0.290670518	Exc_Neuron
542	DDX24	1.9499999999999997e-52	0.370653079	Exc_Neuron
543	SRSF3	2.13e-52	0.296874297	Exc_Neuron
544	CISD2	2.1499999999999998e-52	0.612294441	Exc_Neuron
545	FAM155A	2.38e-52	-0.23218121	Exc_Neuron
546	ARPC3	2.5099999999999998e-52	0.550191058	Exc_Neuron
547	CLTB	4.3699999999999994e-52	0.397698491	Exc_Neuron
548	C1orf43	4.499999999999999e-52	0.413161203	Exc_Neuron
549	PTRHD1	4.66e-52	0.945664739	Exc_Neuron
550	NHP2	4.92e-52	0.480193503	Exc_Neuron
551	STXBP5L	5.57e-52	-0.244299498	Exc_Neuron
552	HNRNPC	5.7399999999999995e-52	0.404382769	Exc_Neuron
553	PPM1G	6.04e-52	0.50088128	Exc_Neuron
554	CDK5	7.739999999999999e-52	0.583302704	Exc_Neuron
555	PDCD5	9.159999999999999e-52	0.663417043	Exc_Neuron
556	CCNI	1.09e-51	0.378229352	Exc_Neuron
557	SRSF5	1.23e-51	0.382963642	Exc_Neuron
558	PCMT1	1.25e-51	0.383054393	Exc_Neuron
559	NAP1L2	1.35e-51	0.387884509	Exc_Neuron
560	LSM1	1.77e-51	0.685587018	Exc_Neuron
561	FAM32A	1.85e-51	0.725458353	Exc_Neuron
562	RAB14	2.11e-51	0.449298073	Exc_Neuron
563	PLCB1	2.37e-51	-0.279640457	Exc_Neuron
564	PSAP	2.6e-51	0.285263761	Exc_Neuron
565	CA4	4.2e-51	0.659108581	Exc_Neuron
566	RFK	6.28e-51	0.558410624	Exc_Neuron
567	APOA1BP	6.44e-51	0.933494924	Exc_Neuron
568	CHMP3	8.29e-51	0.502128865	Exc_Neuron
569	NCOA7	1.05e-50	0.369038367	Exc_Neuron
570	RPL28	1.13e-50	0.3316776	Exc_Neuron
571	PSMB7	1.13e-50	0.421060035	Exc_Neuron
572	ATP2A2	1.13e-50	0.334651197	Exc_Neuron
573	MRPS34	1.17e-50	0.671522333	Exc_Neuron
574	TMEM126B	1.19e-50	0.634089388	Exc_Neuron
575	CLTA	1.3e-50	0.43458087	Exc_Neuron
576	WRB	1.38e-50	0.437542981	Exc_Neuron
577	TUBA1B	1.43e-50	0.349379181	Exc_Neuron
578	HEXIM1	1.71e-50	0.449234803	Exc_Neuron
579	MORF4L2	1.75e-50	0.303746296	Exc_Neuron
580	ATP6V1E1	1.87e-50	0.35925049	Exc_Neuron
581	MARCKS	1.97e-50	0.338125547	Exc_Neuron
582	EEF1A1	1.99e-50	0.37002321	Exc_Neuron
583	NR1D2	2.09e-50	0.35332725	Exc_Neuron
584	CADM2	2.81e-50	-0.218252272	Exc_Neuron
585	NUDCD2	2.86e-50	0.620203866	Exc_Neuron
586	VPS29	3.09e-50	0.534539226	Exc_Neuron
587	USP46	3.35e-50	0.410478924	Exc_Neuron
588	CHGA	3.4e-50	0.409762177	Exc_Neuron
589	FAM213A	3.43e-50	0.365599972	Exc_Neuron
590	CEBPB	3.62e-50	0.566909847	Exc_Neuron
591	LSM4	3.73e-50	0.512398192	Exc_Neuron
592	RAB6B	4.93e-50	0.346141901	Exc_Neuron
593	TMEM59	5.14e-50	0.433212699	Exc_Neuron
594	COPS8	5.14e-50	0.50113031	Exc_Neuron
595	HIST3H2A	6.5e-50	1.265404918	Exc_Neuron
596	GUK1	7.52e-50	0.345272352	Exc_Neuron
597	NBEAL1	7.55e-50	0.323190003	Exc_Neuron
598	ARL14EP	8.63e-50	0.405406153	Exc_Neuron
599	NCL	8.98e-50	0.314664403	Exc_Neuron
600	HSPD1	1.02e-49	0.445097284	Exc_Neuron
601	SYT13	1.11e-49	0.378795196	Exc_Neuron
602	LINGO1	1.25e-49	-0.224357673	Exc_Neuron
603	LYSMD2	1.36e-49	0.426308719	Exc_Neuron
604	MAPK1	1.45e-49	0.35450992	Exc_Neuron
605	RPL4	1.62e-49	0.277345942	Exc_Neuron
606	HAGH	1.74e-49	0.382656629	Exc_Neuron
607	ROGDI	1.82e-49	0.339313868	Exc_Neuron
608	MAP9	2.25e-49	0.277336581	Exc_Neuron
609	PTGES3	2.25e-49	0.358512124	Exc_Neuron
610	KRT10	2.31e-49	0.643391998	Exc_Neuron
611	NDRG4	2.4100000000000002e-49	0.343194446	Exc_Neuron
612	NENF	2.44e-49	0.44465329	Exc_Neuron
613	SERP1	2.45e-49	0.355454448	Exc_Neuron
614	ZNHIT3	2.81e-49	0.623178978	Exc_Neuron
615	KLC1	3.02e-49	0.325130501	Exc_Neuron
616	OAZ2	3.07e-49	0.525575087	Exc_Neuron
617	CLTC	3.26e-49	0.404415781	Exc_Neuron
618	TMEM14A	3.35e-49	0.465734192	Exc_Neuron
619	NDUFA3	3.35e-49	0.676562129	Exc_Neuron
620	DAD1	3.81e-49	0.638198381	Exc_Neuron
621	EIF1AX	4.21e-49	0.334096262	Exc_Neuron
622	KRAS	5.24e-49	0.453499904	Exc_Neuron
623	TUFM	5.43e-49	0.531822936	Exc_Neuron
624	MGST1	6.51e-49	0.381572052	Exc_Neuron
625	C8orf59	6.95e-49	0.499606198	Exc_Neuron
626	HACD3	8.19e-49	0.344629251	Exc_Neuron
627	MAGEF1	9.91e-49	0.525394726	Exc_Neuron
628	UBA1	1.09e-48	0.296232531	Exc_Neuron
629	SUPT4H1	1.1099999999999999e-48	0.690455705	Exc_Neuron
630	SYP	1.12e-48	0.314776749	Exc_Neuron
631	TMEM60	1.13e-48	0.812047035	Exc_Neuron
632	TMEM30A	1.6399999999999998e-48	0.250903127	Exc_Neuron
633	MRPL27	1.6999999999999998e-48	0.57982293	Exc_Neuron
634	SNCG	1.7299999999999997e-48	0.714642361	Exc_Neuron
635	PRAF2	1.82e-48	0.593098516	Exc_Neuron
636	NRXN3	1.8699999999999998e-48	-0.273066806	Exc_Neuron
637	IFI27L2	2.3099999999999997e-48	1.264910974	Exc_Neuron
638	SNX10	2.79e-48	0.374077101	Exc_Neuron
639	PSMC5	2.96e-48	0.616811892	Exc_Neuron
640	SUGT1	3.2399999999999996e-48	0.476662583	Exc_Neuron
641	TOMM22	3.35e-48	0.393616309	Exc_Neuron
642	STRA13	3.48e-48	0.622765326	Exc_Neuron
643	HPCAL4	3.5599999999999997e-48	0.307489969	Exc_Neuron
644	TIMP2	3.85e-48	0.510446449	Exc_Neuron
645	CKMT1A	4.4199999999999996e-48	0.579873658	Exc_Neuron
646	MCMDC2	4.51e-48	0.931001832	Exc_Neuron
647	PFDN1	4.8999999999999996e-48	0.539992073	Exc_Neuron
648	SELT	5.03e-48	0.443745597	Exc_Neuron
649	QDPR	5.879999999999999e-48	0.363991523	Exc_Neuron
650	SCRN1	6.869999999999999e-48	0.383071789	Exc_Neuron
651	NDUFA5	7.32e-48	0.357519049	Exc_Neuron
652	DBI	1.11e-47	0.638550753	Exc_Neuron
653	SNRNP25	1.19e-47	0.673740334	Exc_Neuron
654	MRPL40	1.33e-47	0.93511221	Exc_Neuron
655	SPCS2	1.3500000000000001e-47	0.273377918	Exc_Neuron
656	ATP5F1	1.43e-47	0.421309228	Exc_Neuron
657	AMD1	1.46e-47	0.347663234	Exc_Neuron
658	PRPF19	1.8000000000000002e-47	0.441605826	Exc_Neuron
659	DIRAS2	1.8800000000000001e-47	0.362716463	Exc_Neuron
660	KCNQ5	2.25e-47	-0.264235792	Exc_Neuron
661	C14orf1	2.5600000000000003e-47	0.404716796	Exc_Neuron
662	GPR162	2.9500000000000003e-47	0.236649053	Exc_Neuron
663	ANKS1B	3.02e-47	-0.210048767	Exc_Neuron
664	UBQLN2	3.4900000000000003e-47	0.326081449	Exc_Neuron
665	GDE1	4.1200000000000004e-47	0.516411487	Exc_Neuron
666	IGFBP5	4.1400000000000004e-47	0.471000293	Exc_Neuron
667	UBA52	5.06e-47	0.335660727	Exc_Neuron
668	TAF7	5.08e-47	0.588995309	Exc_Neuron
669	ATP5A1	5.5e-47	0.314960799	Exc_Neuron
670	FAM153A	5.660000000000001e-47	0.322834792	Exc_Neuron
671	B4GALNT1	5.86e-47	0.378078196	Exc_Neuron
672	LAMTOR1	6.440000000000001e-47	0.444294465	Exc_Neuron
673	PEA15	6.810000000000001e-47	0.293739073	Exc_Neuron
674	BAALC	6.9e-47	0.377234015	Exc_Neuron
675	C1orf52	6.91e-47	0.308621903	Exc_Neuron
676	C4orf47	7.390000000000001e-47	0.437234261	Exc_Neuron
677	DNAJB6	7.64e-47	0.343207635	Exc_Neuron
678	MED31	7.980000000000001e-47	0.629135325	Exc_Neuron
679	THY1	8.16e-47	0.319125659	Exc_Neuron
680	RPL9	1.16e-46	0.96550882	Exc_Neuron
681	RPL21	1.19e-46	0.769761761	Exc_Neuron
682	HDDC2	1.56e-46	0.552862471	Exc_Neuron
683	CLPTM1	1.64e-46	0.290023539	Exc_Neuron
684	HIBCH	1.86e-46	0.500032956	Exc_Neuron
685	NDUFS7	2.13e-46	0.422807843	Exc_Neuron
686	MLF2	2.23e-46	0.413918574	Exc_Neuron
687	BLOC1S2	2.4599999999999997e-46	0.525293103	Exc_Neuron
688	AK1	2.58e-46	0.558840732	Exc_Neuron
689	OMG	2.5999999999999998e-46	0.395536866	Exc_Neuron
690	PHAX	2.63e-46	0.449895959	Exc_Neuron
691	FKBP8	2.7e-46	0.32880192	Exc_Neuron
692	RNF6	3.2399999999999998e-46	0.585995752	Exc_Neuron
693	ZNF302	3.63e-46	0.402924845	Exc_Neuron
694	ATP6V0E2	3.68e-46	0.41848243	Exc_Neuron
695	MYL6B	4.23e-46	0.467090832	Exc_Neuron
696	SCG2	5.0499999999999994e-46	0.557271155	Exc_Neuron
697	ST13	5.28e-46	0.39818714	Exc_Neuron
698	NUDT3	5.63e-46	0.287441071	Exc_Neuron
699	RPL7L1	5.63e-46	0.407230634	Exc_Neuron
700	FRMD4A	6.24e-46	-0.239314015	Exc_Neuron
701	SLBP	6.4599999999999994e-46	0.365232722	Exc_Neuron
702	LPIN2	7.549999999999999e-46	0.4788324	Exc_Neuron
703	C2orf80	7.91e-46	0.581446297	Exc_Neuron
704	SARS	7.95e-46	0.499036319	Exc_Neuron
705	GABRA1	8.319999999999999e-46	0.300388397	Exc_Neuron
706	SYT5	1.3399999999999999e-45	0.356859887	Exc_Neuron
707	DDRGK1	1.39e-45	0.590265904	Exc_Neuron
708	VAPA	1.45e-45	0.268514715	Exc_Neuron
709	RAB33A	1.5e-45	0.825620308	Exc_Neuron
710	NAP1L1	1.5e-45	0.29506374	Exc_Neuron
711	C20orf24	2.05e-45	0.932596893	Exc_Neuron
712	GRIN1	2.15e-45	-0.428355934	Exc_Neuron
713	ACSL3	2.4799999999999998e-45	0.323520867	Exc_Neuron
714	TDRD9	2.76e-45	0.838389769	Exc_Neuron
715	VPS28	4.09e-45	0.278299277	Exc_Neuron
716	ARL8B	4.73e-45	0.253268836	Exc_Neuron
717	ATOX1	5.1599999999999995e-45	0.638921719	Exc_Neuron
718	UBE2B	5.4e-45	0.346272471	Exc_Neuron
719	LSM2	5.78e-45	0.84159803	Exc_Neuron
720	TECR	7.02e-45	0.410337969	Exc_Neuron
721	MYDGF	8.739999999999999e-45	0.712786504	Exc_Neuron
722	EPN1	9.2e-45	0.380840512	Exc_Neuron
723	TRIM23	1.02e-44	0.328561146	Exc_Neuron
724	PCBP1	1.0800000000000001e-44	0.236376935	Exc_Neuron
725	MRPS36	1.16e-44	0.443564394	Exc_Neuron
726	C9orf78	1.2e-44	0.352490551	Exc_Neuron
727	HNRNPA1	1.22e-44	0.362956036	Exc_Neuron
728	PFDN4	1.41e-44	0.470467947	Exc_Neuron
729	CRYM	1.6e-44	0.431926629	Exc_Neuron
730	CDC42	1.78e-44	0.367275475	Exc_Neuron
731	IMP3	1.89e-44	0.676345575	Exc_Neuron
732	TPM3	1.93e-44	0.274664769	Exc_Neuron
733	PNRC2	2.09e-44	0.635271564	Exc_Neuron
734	SVIP	2.15e-44	0.316004796	Exc_Neuron
735	JTB	2.46e-44	0.470364217	Exc_Neuron
736	ILF2	2.55e-44	0.463238727	Exc_Neuron
737	DCTN2	3.19e-44	0.444742577	Exc_Neuron
738	TMEM50A	4.31e-44	0.401260607	Exc_Neuron
739	RPS19	4.36e-44	0.266799183	Exc_Neuron
740	STRAP	5.16e-44	0.344290106	Exc_Neuron
741	VTI1B	5.46e-44	0.678359764	Exc_Neuron
742	RSL24D1	6.82e-44	0.451181325	Exc_Neuron
743	MRFAP1L1	7.03e-44	0.519262815	Exc_Neuron
744	C21orf33	9.27e-44	1.511393594	Exc_Neuron
745	TRAPPC3	1.23e-43	0.528221332	Exc_Neuron
746	SNRPD1	1.2600000000000002e-43	0.599996143	Exc_Neuron
747	ZNF770	1.27e-43	0.391692011	Exc_Neuron
748	COPS7A	1.39e-43	0.577393954	Exc_Neuron
749	TIMM17B	1.5100000000000001e-43	0.654129022	Exc_Neuron
750	SYT4	1.5800000000000001e-43	0.259578914	Exc_Neuron
751	POLE4	1.7100000000000001e-43	0.869699232	Exc_Neuron
752	BAIAP2L2	2.17e-43	0.69337764	Exc_Neuron
753	RPL12	2.2600000000000002e-43	0.570098381	Exc_Neuron
754	POLR2E	2.31e-43	0.418403922	Exc_Neuron
755	BCAS2	2.7700000000000003e-43	0.407582412	Exc_Neuron
756	CHCHD1	2.9900000000000003e-43	0.628907351	Exc_Neuron
757	FXYD7	3.4200000000000003e-43	0.410200529	Exc_Neuron
758	PPIB	3.9100000000000005e-43	0.485002668	Exc_Neuron
759	PSMC4	3.93e-43	0.506528337	Exc_Neuron
760	CUEDC2	4.72e-43	0.551891795	Exc_Neuron
761	CLCN3	4.83e-43	0.321189332	Exc_Neuron
762	NAA20	4.8800000000000005e-43	0.581395115	Exc_Neuron
763	PRKAR1A	5.31e-43	0.351294774	Exc_Neuron
764	COX17	5.6800000000000005e-43	0.979497276	Exc_Neuron
765	NSG1	6.05e-43	0.477946756	Exc_Neuron
766	MTMR9	6.280000000000001e-43	0.278428109	Exc_Neuron
767	FABP3	6.560000000000001e-43	0.541803113	Exc_Neuron
768	CCT6A	7.24e-43	0.476419578	Exc_Neuron
769	SFMBT2	7.65e-43	0.354381414	Exc_Neuron
770	AKR1B1	9.65e-43	0.565949	Exc_Neuron
771	PPP1CC	9.999999999999999e-43	0.571976629	Exc_Neuron
772	BCAP31	1.02e-42	0.331219552	Exc_Neuron
773	SRI	1.1099999999999999e-42	0.233413228	Exc_Neuron
774	NAP1L3	1.1499999999999999e-42	0.273698984	Exc_Neuron
775	ARHGAP5	1.2099999999999999e-42	0.321921553	Exc_Neuron
776	RSL1D1	1.64e-42	0.408213063	Exc_Neuron
777	CHMP5	1.76e-42	0.315870315	Exc_Neuron
778	EIF2AK2	1.82e-42	0.405869855	Exc_Neuron
779	WSB2	1.9799999999999997e-42	0.346639658	Exc_Neuron
780	ARL2BP	1.99e-42	0.419277426	Exc_Neuron
781	TXNL1	2.0799999999999997e-42	0.360789273	Exc_Neuron
782	NHSL2	2.5299999999999996e-42	0.494742271	Exc_Neuron
783	RAC3	2.5399999999999998e-42	0.318972792	Exc_Neuron
784	UBE2L3	2.6299999999999996e-42	0.221400669	Exc_Neuron
785	TFPT	2.6999999999999997e-42	0.68398408	Exc_Neuron
786	DCTN5	2.9999999999999996e-42	0.294111761	Exc_Neuron
787	NDUFB5	3.31e-42	0.51792253	Exc_Neuron
788	MAP1A	3.45e-42	0.318392858	Exc_Neuron
789	TYW3	3.5999999999999996e-42	0.427577905	Exc_Neuron
790	NEGR1	3.6599999999999994e-42	-0.250678831	Exc_Neuron
791	GLRX2	4.2299999999999994e-42	0.978384052	Exc_Neuron
792	PPP4R2	4.62e-42	0.249157803	Exc_Neuron
793	ARL6IP4	4.6399999999999996e-42	0.199430807	Exc_Neuron
794	SEPT7	5.02e-42	0.307031004	Exc_Neuron
795	PRR13	5.2699999999999994e-42	0.469970197	Exc_Neuron
796	TIMM13	5.329999999999999e-42	0.418718854	Exc_Neuron
797	ANGPTL1	5.359999999999999e-42	0.806289541	Exc_Neuron
798	PURA	5.3799999999999996e-42	0.30483167	Exc_Neuron
799	C8orf46	6.549999999999999e-42	0.356905442	Exc_Neuron
800	UQCC2	6.599999999999999e-42	0.51341871	Exc_Neuron
801	JADE2	8.259999999999999e-42	0.317868515	Exc_Neuron
802	ASIC2	8.41e-42	-0.401102266	Exc_Neuron
803	ARF4	8.47e-42	0.443874906	Exc_Neuron
804	LRRTM2	8.59e-42	0.300644591	Exc_Neuron
805	DEK	8.619999999999999e-42	0.692024935	Exc_Neuron
806	EIF4B	8.96e-42	0.424375881	Exc_Neuron
807	ARID4A	9.459999999999999e-42	0.31686356	Exc_Neuron
808	POLR3H	1.03e-41	0.391197124	Exc_Neuron
809	ARHGDIA	1.04e-41	0.328168716	Exc_Neuron
810	VPS35	1.0699999999999999e-41	0.271006439	Exc_Neuron
811	MRAS	1.26e-41	0.348786538	Exc_Neuron
812	C2orf88	1.27e-41	0.463413682	Exc_Neuron
813	PCBP2	1.33e-41	0.256688904	Exc_Neuron
814	CNTN5	1.33e-41	-0.603058067	Exc_Neuron
815	MZT2A	1.51e-41	0.250715662	Exc_Neuron
816	SCO2	1.81e-41	0.686649457	Exc_Neuron
817	ATP1A1	1.98e-41	0.319721365	Exc_Neuron
818	TUSC2	2.2599999999999999e-41	0.446744533	Exc_Neuron
819	DNAJB9	2.38e-41	0.693991237	Exc_Neuron
820	UBE2N	2.51e-41	0.351129172	Exc_Neuron
821	CYP39A1	2.9299999999999997e-41	1.388695907	Exc_Neuron
822	MRPS11	3.12e-41	0.457104104	Exc_Neuron
823	CMAS	3.21e-41	0.2924344	Exc_Neuron
824	NDUFB1	3.63e-41	0.431561575	Exc_Neuron
825	FAM118A	3.76e-41	0.66752522	Exc_Neuron
826	SCAMP1	4.08e-41	0.319487415	Exc_Neuron
827	MRPL36	4.09e-41	0.863527867	Exc_Neuron
828	GLRX	4.85e-41	0.606202365	Exc_Neuron
829	EIF2S2	5.699999999999999e-41	0.507198212	Exc_Neuron
830	ATF4	6.25e-41	0.566012822	Exc_Neuron
831	SHISA5	6.65e-41	0.326290841	Exc_Neuron
832	STIP1	6.73e-41	0.362083807	Exc_Neuron
833	CCDC65	6.84e-41	0.541518794	Exc_Neuron
834	SHISA4	7.07e-41	0.47738314	Exc_Neuron
835	VCP	7.31e-41	0.324959423	Exc_Neuron
836	TGFBR3L	8.79e-41	0.81914848	Exc_Neuron
837	PFKM	9.45e-41	0.356222076	Exc_Neuron
838	RGS7	9.79e-41	-0.275201631	Exc_Neuron
839	SCD5	9.88e-41	0.232911817	Exc_Neuron
840	IRF3	1.0299999999999999e-40	0.632830089	Exc_Neuron
841	FAM174A	1.11e-40	0.337943264	Exc_Neuron
842	BCAN	1.2299999999999999e-40	0.457440516	Exc_Neuron
843	MAGEE1	1.2299999999999999e-40	0.481284241	Exc_Neuron
844	NDFIP1	1.25e-40	0.312484435	Exc_Neuron
845	ZNF90	1.29e-40	0.404745229	Exc_Neuron
846	TBPL1	1.33e-40	0.402782772	Exc_Neuron
847	SCN3B	1.34e-40	0.287291604	Exc_Neuron
848	LAMTOR4	1.43e-40	0.248018899	Exc_Neuron
849	UBALD1	1.54e-40	0.198282693	Exc_Neuron
850	SLC38A2	1.6599999999999999e-40	0.276530853	Exc_Neuron
851	ALKBH7	1.91e-40	0.875654677	Exc_Neuron
852	TMEM208	1.91e-40	0.478433024	Exc_Neuron
853	OLFM1	2.02e-40	0.282270697	Exc_Neuron
854	PTGES2	2.2799999999999998e-40	0.308869612	Exc_Neuron
855	PHB2	2.41e-40	0.549266616	Exc_Neuron
856	IGIP	2.59e-40	0.346742079	Exc_Neuron
857	UQCRC2	2.61e-40	0.345888397	Exc_Neuron
858	CREG2	2.79e-40	0.306771158	Exc_Neuron
859	PSMD3	2.97e-40	0.426881036	Exc_Neuron
860	C1orf122	3.0999999999999997e-40	0.311824048	Exc_Neuron
861	PSMA4	3.0999999999999997e-40	0.305672346	Exc_Neuron
862	GTF3C6	3.1799999999999998e-40	0.592724849	Exc_Neuron
863	TEX264	3.39e-40	0.611359966	Exc_Neuron
864	ID2	3.4e-40	0.304993545	Exc_Neuron
865	SLC12A5	3.4599999999999997e-40	0.279076234	Exc_Neuron
866	SIVA1	3.67e-40	0.539303113	Exc_Neuron
867	APMAP	3.88e-40	0.396475614	Exc_Neuron
868	RBX1	3.95e-40	0.240409368	Exc_Neuron
869	OTUB1	4.91e-40	0.298889607	Exc_Neuron
870	NDN	5.41e-40	0.52345841	Exc_Neuron
871	SPOCK2	5.8199999999999996e-40	0.186709201	Exc_Neuron
872	DMD	6.14e-40	-0.340789534	Exc_Neuron
873	C12orf76	6.26e-40	0.393236857	Exc_Neuron
874	FEM1B	6.6e-40	0.262827616	Exc_Neuron
875	NUDC	6.9099999999999995e-40	0.27506527	Exc_Neuron
876	DSE	7.14e-40	0.377968406	Exc_Neuron
877	PCYOX1	7.58e-40	0.367866084	Exc_Neuron
878	USP5	7.6e-40	0.407650817	Exc_Neuron
879	AMBRA1	8.18e-40	0.26476067	Exc_Neuron
880	SSNA1	8.83e-40	0.521116765	Exc_Neuron
881	CASQ1	9.09e-40	1.020656988	Exc_Neuron
882	DDA1	9.25e-40	0.466766088	Exc_Neuron
883	UQCC3	1.05e-39	0.629836945	Exc_Neuron
884	GTF3A	1.06e-39	0.260763739	Exc_Neuron
885	RCN2	1.08e-39	0.291829542	Exc_Neuron
886	C1QBP	1.08e-39	0.408060606	Exc_Neuron
887	PRMT2	1.25e-39	0.325437002	Exc_Neuron
888	EPM2AIP1	1.42e-39	0.219780736	Exc_Neuron
889	ARL3	1.5e-39	0.333407403	Exc_Neuron
890	HMOX2	1.6e-39	0.335678784	Exc_Neuron
891	ZC3H15	1.75e-39	0.338825878	Exc_Neuron
892	LDOC1	1.82e-39	0.307352195	Exc_Neuron
893	GSK3A	2.15e-39	0.261917634	Exc_Neuron
894	PA2G4	2.18e-39	0.565742218	Exc_Neuron
895	SF3B5	2.37e-39	0.668323166	Exc_Neuron
896	DYNC1LI2	2.81e-39	0.312301553	Exc_Neuron
